order_id,value_per_order
16238,78.00
16239,26.25
16240,69.75
16241,20.75
16242,236.25
16243,77.50
16244,12.50
16245,54.25
16246,39.50
16247,37.00
16248,41.25
16249,71.00
16250,20.25
16251,32.75
16252,38.70
16253,18.50
16254,16.50
16255,12.25
16256,17.95
16257,92.25
16258,12.25
16259,16.75
16260,12.00
16261,11.00
16262,66.75
16263,32.75
16264,16.50
16265,12.75
16266,68.75
16267,12.75
16268,37.00
16269,41.50
16270,57.25
16271,32.25
16272,16.50
16273,12.00
16274,13.25
16275,41.75
16276,20.75
16277,73.25
16278,53.50
16279,10.50
16280,29.00
16281,40.00
16282,41.00
16283,73.50
16284,32.50
16285,16.25
16286,46.00
16287,10.50
16288,70.50
16289,70.25
16290,36.50
16291,32.50
16292,37.00
16293,40.25
16294,35.75
16295,51.50
16296,76.45
16297,14.50
16298,57.00
16299,41.25
16300,12.75
16301,53.50
16302,16.50
16303,29.25
16304,33.00
16305,20.75
16306,38.70
16307,68.25
16308,16.50
16309,20.75
16310,16.00
16311,28.00
16312,20.75
16313,17.95
16314,34.70
16315,17.95
16316,16.00
16317,20.50
16318,16.75
16319,36.25
16320,16.75
16321,12.75
16322,34.00
16323,20.75
16324,64.00
16325,20.25
16326,16.00
16327,13.25
16328,16.75
16329,57.50
16330,125.00
16331,20.25
16332,20.25
16333,24.75
16334,71.45
16335,20.75
16336,24.50
16337,61.25
16338,28.25
16339,18.50
16340,37.00
16341,12.00
16342,33.50
16343,37.00
16344,26.50
16345,12.75
16346,82.50
16347,12.50
16348,32.75
16349,38.75
16350,69.50
16351,25.50
16352,31.75
16353,70.00
16354,18.50
16355,67.75
16356,57.50
16357,25.75
16358,37.50
16359,31.25
16360,31.25
16361,35.90
16362,53.50
16363,20.75
16364,34.50
16365,16.00
16366,16.75
16367,65.25
16368,20.75
16369,13.25
16370,20.75
16371,26.25
16372,9.75
16373,26.50
16374,32.50
16375,36.75
16376,29.00
16377,64.75
16378,20.25
16379,12.50
16380,28.75
16381,35.75
16382,42.50
16383,9.75
16384,36.25
16385,20.75
16386,167.20
16387,90.45
16388,16.50
16389,24.00
16390,16.50
16391,14.50
16392,38.25
16393,12.00
16394,16.50
16395,79.50
16396,18.50
16397,37.25
16398,60.00
16399,36.25
16400,28.50
16401,61.25
16402,22.50
16403,40.50
16404,20.75
16405,32.75
16406,57.50
16407,20.75
16408,58.25
16409,30.50
16410,29.00
16411,71.00
16412,36.75
16413,74.50
16414,59.50
16415,67.00
16416,20.75
16417,57.25
16418,33.00
16419,16.00
16420,53.50
16421,18.50
16422,70.75
16423,16.00
16424,16.00
16425,36.75
16426,24.75
16427,27.25
16428,28.50
16429,67.45
16430,38.25
16431,12.50
16432,36.25
16433,32.75
16434,72.00
16435,45.20
16436,66.40
16437,32.75
16438,33.50
16439,37.50
16440,20.25
16441,65.00
16442,65.00
16443,24.75
16444,12.00
16445,66.25
16446,28.00
16447,20.50
16448,33.25
16449,20.75
16450,12.75
16451,234.90
16452,30.45
16453,82.50
16454,16.50
16455,202.00
16456,67.00
16457,12.50
16458,16.75
16459,10.50
16460,40.75
16461,65.75
16462,16.50
16463,12.00
16464,51.20
16465,43.75
16466,79.00
16467,41.00
16468,64.00
16469,54.00
16470,29.25
16471,20.25
16472,49.75
16473,12.00
16474,17.50
16475,58.25
16476,35.65
16477,16.00
16478,10.50
16479,41.25
16480,49.00
16481,16.00
16482,12.00
16483,37.50
16484,46.00
16485,20.75
16486,12.75
16487,24.00
16488,20.50
16489,45.50
16490,20.75
16491,20.75
16492,16.75
16493,32.50
16494,20.50
16495,16.00
16496,12.25
16497,23.65
16498,16.50
16499,195.00
16500,66.50
16501,12.75
16502,12.00
16503,234.50
16504,32.75
16505,29.95
16506,59.45
16507,17.95
16508,33.50
16509,16.00
16510,20.75
16511,37.00
16512,18.50
16513,20.75
16514,44.00
16515,20.50
16516,58.50
16517,12.75
16518,12.50
16519,20.25
16520,12.50
16521,15.25
16522,36.75
16523,17.95
16524,16.50
16525,12.75
16526,12.25
16527,20.75
16528,37.00
16529,55.25
16530,32.25
16531,74.00
16532,29.25
16533,12.50
16534,30.75
16535,28.50
16536,74.00
16537,54.50
16538,20.75
16539,69.50
16540,16.75
16541,28.75
16542,53.00
16543,29.00
16544,22.50
16545,47.75
16546,28.75
16547,72.00
16548,12.00
16549,40.75
16550,30.25
16551,36.75
16552,35.00
16553,20.75
16554,10.50
16555,30.50
16556,16.50
16557,12.75
16558,17.95
16559,12.00
16560,12.50
16561,110.45
16562,10.50
16563,16.50
16564,16.50
16565,32.75
16566,33.25
16567,28.50
16568,12.00
16569,49.25
16570,16.00
16571,18.50
16572,20.75
16573,167.30
16574,56.25
16575,24.75
16576,54.50
16577,38.45
16578,20.75
16579,30.50
16580,12.75
16581,33.25
16582,63.50
16583,61.50
16584,16.25
16585,16.50
16586,33.50
16587,48.45
16588,52.50
16589,28.75
16590,32.75
16591,31.00
16592,28.75
16593,14.75
16594,49.25
16595,12.25
16596,41.50
16597,53.75
16598,61.50
16599,80.60
16600,20.75
16601,56.50
16602,16.50
16603,42.15
16604,36.75
16605,27.25
16606,16.75
16607,56.75
16608,29.25
16609,39.25
16610,15.25
16611,24.25
16612,12.00
16613,20.75
16614,20.75
16615,24.75
16616,12.50
16617,33.95
16618,74.75
16619,219.75
16620,119.75
16621,16.00
16622,36.00
16623,33.00
16624,32.75
16625,33.25
16626,20.75
16627,13.25
16628,83.25
16629,16.00
16630,9.75
16631,61.00
16632,12.25
16633,65.75
16634,66.25
16635,28.00
16636,16.75
16637,27.00
16638,16.75
16639,74.75
16640,12.50
16641,20.75
16642,32.50
16643,25.25
16644,68.20
16645,28.50
16646,12.50
16647,40.00
16648,78.25
16649,20.75
16650,35.00
16651,62.75
16652,32.75
16653,52.75
16654,53.00
16655,28.00
16656,59.20
16657,41.50
16658,16.50
16659,33.25
16660,16.50
16661,16.00
16662,12.00
16663,35.50
16664,20.75
16665,54.00
16666,12.75
16667,37.00
16668,189.00
16669,51.75
16670,68.25
16671,44.75
16672,62.75
16673,16.75
16674,104.25
16675,33.25
16676,12.50
16677,28.50
16678,12.50
16679,20.75
16680,33.25
16681,20.75
16682,29.25
16683,16.50
16684,49.25
16685,29.25
16686,32.25
16687,53.50
16688,33.25
16689,53.50
16690,56.25
16691,37.00
16692,67.45
16693,29.25
16694,37.50
16695,28.75
16696,78.25
16697,20.75
16698,74.50
16699,53.50
16700,32.00
16701,78.50
16702,28.50
16703,41.50
16704,12.75
16705,18.50
16706,49.50
16707,12.75
16708,39.00
16709,36.75
16710,20.75
16711,20.75
16712,45.75
16713,48.75
16714,66.45
16715,55.75
16716,74.25
16717,32.50
16718,61.75
16719,31.25
16720,20.75
16721,33.20
16722,33.25
16723,20.75
16724,20.75
16725,16.00
16726,12.00
16727,10.50
16728,38.70
16729,15.25
16730,191.75
16731,32.25
16732,37.50
16733,30.50
16734,12.50
16735,53.50
16736,38.50
16737,20.75
16738,34.70
16739,32.50
16740,57.50
16741,61.45
16742,20.75
16743,50.75
16744,12.75
16745,37.50
16746,28.50
16747,16.50
16748,17.50
16749,21.75
16750,12.00
16751,20.75
16752,49.50
16753,51.95
16754,24.50
16755,78.50
16756,69.75
16757,10.50
16758,28.50
16759,26.50
16760,37.25
16761,49.25
16762,67.95
16763,37.00
16764,61.00
16765,47.45
16766,12.00
16767,61.50
16768,16.25
16769,70.25
16770,28.75
16771,36.75
16772,16.25
16773,41.60
16774,74.25
16775,12.00
16776,67.50
16777,66.95
16778,13.25
16779,46.50
16780,51.95
16781,16.75
16782,28.75
16783,60.00
16784,16.00
16785,169.75
16786,265.55
16787,16.00
16788,37.25
16789,52.00
16790,29.00
16791,12.00
16792,16.25
16793,31.00
16794,60.75
16795,70.75
16796,20.25
16797,61.25
16798,27.50
16799,16.00
16800,56.75
16801,30.75
16802,29.00
16803,53.50
16804,45.25
16805,72.15
16806,16.75
16807,58.45
16808,40.15
16809,24.00
16810,16.25
16811,16.75
16812,32.25
16813,57.95
16814,61.75
16815,63.75
16816,30.00
16817,13.25
16818,25.50
16819,53.75
16820,20.25
16821,31.25
16822,16.00
16823,57.25
16824,32.25
16825,64.00
16826,33.25
16827,69.45
16828,65.70
16829,20.75
16830,11.00
16831,49.00
16832,20.75
16833,20.25
16834,10.50
16835,160.50
16836,69.25
16837,33.00
16838,16.25
16839,32.75
16840,20.75
16841,80.50
16842,17.50
16843,41.25
16844,12.25
16845,23.00
16846,12.75
16847,70.25
16848,65.75
16849,36.75
16850,68.20
16851,16.50
16852,53.50
16853,48.75
16854,36.50
16855,37.25
16856,32.25
16857,49.50
16858,29.25
16859,16.00
16860,73.50
16861,17.95
16862,37.50
16863,14.75
16864,30.50
16865,33.25
16866,54.95
16867,20.75
16868,18.50
16869,48.75
16870,39.25
16871,61.75
16872,72.95
16873,47.00
16874,16.00
16875,24.50
16876,41.50
16877,60.50
16878,16.00
16879,20.50
16880,70.50
16881,43.75
16882,16.50
16883,14.50
16884,20.75
16885,24.75
16886,32.25
16887,45.00
16888,12.00
16889,15.25
16890,40.75
16891,102.75
16892,32.50
16893,43.90
16894,55.75
16895,14.75
16896,48.50
16897,12.50
16898,17.95
16899,46.00
16900,16.50
16901,16.50
16902,47.00
16903,33.00
16904,63.95
16905,70.75
16906,37.00
16907,155.00
16908,17.95
16909,12.00
16910,50.00
16911,12.50
16912,36.50
16913,50.45
16914,28.50
16915,44.75
16916,20.75
16917,33.50
16918,15.25
16919,50.25
16920,32.50
16921,33.00
16922,47.25
16923,24.75
16924,53.25
16925,12.00
16926,40.25
16927,12.25
16928,20.75
16929,30.70
16930,20.25
16931,68.75
16932,16.50
16933,31.25
16934,71.20
16935,58.25
16936,44.75
16937,16.00
16938,41.50
16939,79.25
16940,16.50
16941,69.50
16942,55.90
16943,78.75
16944,72.75
16945,12.75
16946,130.50
16947,10.50
16948,45.25
16949,15.25
16950,33.50
16951,36.75
16952,55.25
16953,16.00
16954,20.75
16955,33.25
16956,16.75
16957,9.75
16958,16.75
16959,90.25
16960,61.50
16961,51.00
16962,49.00
16963,16.00
16964,44.50
16965,49.00
16966,61.00
16967,134.00
16968,29.25
16969,25.50
16970,58.00
16971,20.75
16972,12.00
16973,73.25
16974,17.95
16975,132.75
16976,67.45
16977,56.95
16978,16.75
16979,127.75
16980,16.75
16981,47.25
16982,69.25
16983,49.00
16984,58.00
16985,23.65
16986,31.50
16987,31.50
16988,33.25
16989,65.50
16990,20.75
16991,13.25
16992,41.25
16993,12.00
16994,62.25
16995,12.75
16996,12.75
16997,62.50
16998,58.25
16999,34.50
17000,31.00
17001,16.50
17002,20.75
17003,53.25
17004,33.95
17005,25.50
17006,41.25
17007,46.50
17008,57.25
17009,71.00
17010,12.00
17011,16.25
17012,12.50
17013,35.50
17014,25.00
17015,16.00
17016,48.25
17017,72.25
17018,25.75
17019,44.50
17020,24.75
17021,12.00
17022,49.25
17023,12.50
17024,61.00
17025,15.25
17026,36.75
17027,69.00
17028,20.25
17029,60.25
17030,32.50
17031,35.00
17032,55.20
17033,20.75
17034,20.75
17035,65.75
17036,42.25
17037,12.75
17038,38.25
17039,60.90
17040,10.50
17041,59.00
17042,25.50
17043,12.00
17044,29.00
17045,20.75
17046,16.50
17047,20.25
17048,27.50
17049,231.80
17050,20.75
17051,20.75
17052,41.25
17053,71.25
17054,28.75
17055,16.00
17056,40.50
17057,20.75
17058,81.50
17059,56.50
17060,16.00
17061,32.75
17062,15.25
17063,18.50
17064,37.50
17065,20.75
17066,23.65
17067,12.25
17068,78.75
17069,23.00
17070,41.00
17071,45.00
17072,71.00
17073,32.25
17074,73.50
17075,61.75
17076,67.00
17077,13.25
17078,32.50
17079,38.00
17080,20.75
17081,71.75
17082,12.00
17083,74.25
17084,32.75
17085,32.00
17086,12.50
17087,50.75
17088,16.50
17089,12.00
17090,70.25
17091,49.75
17092,59.50
17093,29.00
17094,33.00
17095,39.25
17096,20.75
17097,37.00
17098,83.25
17099,24.00
17100,20.75
17101,23.50
17102,23.65
17103,16.50
17104,21.00
17105,45.50
17106,20.75
17107,44.75
17108,67.75
17109,9.75
17110,49.00
17111,141.25
17112,259.75
17113,16.75
17114,58.45
17115,70.25
17116,12.00
17117,51.25
17118,16.50
17119,37.00
17120,47.45
17121,53.50
17122,12.50
17123,16.75
17124,42.75
17125,28.75
17126,12.50
17127,20.25
17128,32.75
17129,28.25
17130,25.25
17131,24.50
17132,41.25
17133,53.00
17134,35.50
17135,36.50
17136,16.50
17137,55.00
17138,79.00
17139,49.25
17140,79.00
17141,45.75
17142,37.00
17143,11.00
17144,41.50
17145,54.45
17146,28.50
17147,20.25
17148,16.75
17149,12.50
17150,12.00
17151,74.00
17152,28.75
17153,12.00
17154,16.00
17155,61.20
17156,28.75
17157,35.50
17158,16.00
17159,64.75
17160,20.50
17161,11.00
17162,69.50
17163,63.75
17164,70.25
17165,34.75
17166,10.50
17167,37.50
17168,17.95
17169,54.00
17170,58.20
17171,256.15
17172,33.00
17173,20.75
17174,16.00
17175,12.50
17176,32.75
17177,68.25
17178,12.75
17179,54.25
17180,58.00
17181,16.25
17182,16.50
17183,20.75
17184,37.25
17185,36.00
17186,63.95
17187,37.75
17188,50.70
17189,42.00
17190,50.95
17191,63.50
17192,34.00
17193,53.45
17194,12.75
17195,38.20
17196,37.00
17197,65.50
17198,12.75
17199,41.00
17200,33.00
17201,28.50
17202,12.50
17203,58.25
17204,29.25
17205,36.75
17206,12.00
17207,20.75
17208,28.75
17209,24.75
17210,38.00
17211,62.50
17212,18.50
17213,16.75
17214,20.75
17215,233.65
17216,78.50
17217,57.50
17218,12.00
17219,11.00
17220,20.50
17221,28.75
17222,20.75
17223,17.95
17224,20.75
17225,42.00
17226,54.25
17227,12.25
17228,101.75
17229,41.50
17230,61.00
17231,27.50
17232,20.75
17233,12.50
17234,68.00
17235,12.50
17236,16.75
17237,10.50
17238,32.75
17239,10.50
17240,10.50
17241,32.75
17242,53.45
17243,20.75
17244,32.75
17245,43.75
17246,16.50
17247,16.50
17248,25.00
17249,57.50
17250,35.65
17251,43.00
17252,56.25
17253,40.75
17254,12.50
17255,37.25
17256,28.50
17257,41.25
17258,50.20
17259,16.50
17260,59.75
17261,26.75
17262,51.50
17263,33.50
17264,55.75
17265,67.25
17266,61.75
17267,47.75
17268,34.50
17269,57.50
17270,20.50
17271,12.75
17272,29.00
17273,63.25
17274,33.25
17275,115.95
17276,16.00
17277,16.00
17278,10.50
17279,30.70
17280,62.75
17281,33.25
17282,70.00
17283,16.50
17284,17.50
17285,58.00
17286,29.25
17287,115.50
17288,37.25
17289,17.95
17290,53.25
17291,53.75
17292,211.00
17293,16.50
17294,65.00
17295,54.00
17296,62.25
17297,16.75
17298,12.75
17299,16.00
17300,65.00
17301,57.00
17302,62.50
17303,72.00
17304,12.50
17305,49.50
17306,38.70
17307,20.75
17308,43.50
17309,17.50
17310,67.00
17311,16.75
17312,17.95
17313,32.75
17314,37.25
17315,28.25
17316,16.75
17317,27.25
17318,57.25
17319,78.75
17320,33.50
17321,41.50
17322,20.25
17323,12.00
17324,24.75
17325,10.50
17326,70.75
17327,70.25
17328,78.25
17329,38.25
17330,53.50
17331,50.50
17332,29.00
17333,62.20
17334,68.75
17335,93.40
17336,20.50
17337,91.70
17338,20.50
17339,15.25
17340,46.25
17341,41.00
17342,12.00
17343,150.00
17344,26.50
17345,12.25
17346,106.25
17347,16.00
17348,36.50
17349,39.00
17350,60.75
17351,70.25
17352,49.25
17353,17.95
17354,16.75
17355,16.75
17356,14.75
17357,29.50
17358,57.25
17359,20.75
17360,61.25
17361,61.00
17362,66.25
17363,36.75
17364,50.50
17365,30.50
17366,18.50
17367,56.25
17368,28.75
17369,52.50
17370,32.75
17371,25.00
17372,53.75
17373,32.00
17374,16.00
17375,61.25
17376,16.75
17377,33.50
17378,12.75
17379,20.75
17380,71.20
17381,67.00
17382,32.25
17383,16.25
17384,70.70
17385,11.00
17386,20.75
17387,20.50
17388,46.00
17389,18.50
17390,12.50
17391,53.50
17392,9.75
17393,20.75
17394,14.50
17395,16.75
17396,41.00
17397,51.00
17398,12.00
17399,20.75
17400,18.50
17401,64.50
17402,36.75
17403,71.20
17404,170.50
17405,16.00
17406,16.00
17407,28.50
17408,12.00
17409,68.75
17410,70.50
17411,65.25
17412,48.75
17413,36.00
17414,45.00
17415,28.00
17416,20.75
17417,40.15
17418,69.75
17419,10.50
17420,9.75
17421,36.40
17422,55.75
17423,20.50
17424,39.25
17425,82.50
17426,57.75
17427,20.75
17428,20.75
17429,17.95
17430,16.00
17431,49.25
17432,36.75
17433,35.25
17434,47.25
17435,75.95
17436,16.00
17437,28.00
17438,35.00
17439,54.00
17440,54.50
17441,58.00
17442,20.75
17443,12.00
17444,13.25
17445,33.25
17446,20.75
17447,36.25
17448,14.50
17449,29.25
17450,49.25
17451,20.75
17452,46.25
17453,12.25
17454,58.75
17455,9.75
17456,9.75
17457,32.75
17458,49.00
17459,10.50
17460,12.50
17461,20.75
17462,24.75
17463,12.00
17464,261.00
17465,53.50
17466,254.25
17467,20.25
17468,20.75
17469,12.00
17470,54.25
17471,38.70
17472,11.00
17473,12.75
17474,41.25
17475,29.25
17476,12.00
17477,50.75
17478,37.50
17479,76.20
17480,34.45
17481,63.45
17482,37.50
17483,70.25
17484,61.00
17485,27.00
17486,12.50
17487,28.50
17488,84.25
17489,16.50
17490,12.00
17491,49.25
17492,76.95
17493,49.50
17494,36.75
17495,75.50
17496,49.00
17497,51.25
17498,28.75
17499,37.00
17500,45.25
17501,54.00
17502,38.00
17503,61.75
17504,12.50
17505,41.00
17506,12.00
17507,57.75
17508,57.75
17509,49.75
17510,45.00
17511,33.00
17512,32.50
17513,28.00
17514,27.00
17515,49.50
17516,9.75
17517,57.75
17518,88.95
17519,32.75
17520,23.65
17521,16.25
17522,32.25
17523,73.00
17524,16.00
17525,12.00
17526,16.75
17527,23.65
17528,20.75
17529,248.35
17530,32.25
17531,20.75
17532,31.25
17533,20.75
17534,17.50
17535,20.75
17536,51.45
17537,28.50
17538,57.75
17539,71.50
17540,31.25
17541,69.50
17542,12.00
17543,70.75
17544,46.00
17545,37.00
17546,43.50
17547,37.25
17548,28.00
17549,43.00
17550,11.00
17551,39.50
17552,61.75
17553,49.00
17554,45.00
17555,37.00
17556,24.00
17557,53.25
17558,12.00
17559,61.50
17560,10.50
17561,33.00
17562,24.50
17563,65.50
17564,59.00
17565,12.00
17566,16.75
17567,65.25
17568,53.50
17569,23.65
17570,16.00
17571,29.25
17572,16.25
17573,41.50
17574,16.00
17575,81.45
17576,20.75
17577,27.00
17578,89.50
17579,12.00
17580,32.25
17581,67.25
17582,12.00
17583,41.50
17584,36.50
17585,16.00
17586,41.50
17587,12.50
17588,58.25
17589,79.00
17590,16.75
17591,12.00
17592,53.25
17593,23.65
17594,18.50
17595,49.20
17596,20.50
17597,12.75
17598,24.50
17599,20.75
17600,36.75
17601,37.25
17602,29.00
17603,12.50
17604,41.25
17605,16.00
17606,20.75
17607,53.50
17608,10.50
17609,38.20
17610,12.50
17611,12.50
17612,16.50
17613,28.75
17614,49.00
17615,12.00
17616,26.50
17617,57.00
17618,12.50
17619,60.00
17620,12.00
17621,32.00
17622,20.25
17623,16.50
17624,31.00
17625,16.75
17626,97.25
17627,51.50
17628,66.50
17629,15.25
17630,30.50
17631,16.50
17632,16.00
17633,20.75
17634,23.65
17635,16.75
17636,12.75
17637,12.25
17638,12.00
17639,14.50
17640,40.00
17641,12.00
17642,50.25
17643,12.00
17644,16.50
17645,37.25
17646,27.25
17647,20.25
17648,12.00
17649,34.50
17650,69.50
17651,16.50
17652,72.00
17653,20.75
17654,12.00
17655,64.75
17656,20.50
17657,14.50
17658,16.50
17659,33.50
17660,16.50
17661,16.00
17662,16.50
17663,37.50
17664,12.00
17665,12.00
17666,16.00
17667,16.00
17668,16.00
17669,39.50
17670,34.45
17671,17.95
17672,30.25
17673,29.95
17674,16.50
17675,20.75
17676,11.00
17677,12.00
17678,12.50
17679,25.50
17680,20.75
17681,12.25
17682,12.50
17683,12.75
17684,72.25
17685,12.50
17686,17.95
17687,40.75
17688,144.50
17689,36.75
17690,36.50
17691,48.75
17692,20.75
17693,47.00
17694,28.75
17695,20.75
17696,12.00
17697,16.50
17698,16.00
17699,51.00
17700,20.75
17701,20.75
17702,9.75
17703,12.50
17704,16.25
17705,12.25
17706,20.25
17707,184.40
17708,33.95
17709,12.50
17710,68.75
17711,16.00
17712,12.00
17713,38.45
17714,31.25
17715,16.00
17716,42.00
17717,20.75
17718,31.75
17719,46.00
17720,33.25
17721,53.75
17722,42.00
17723,20.75
17724,53.45
17725,12.00
17726,24.50
17727,18.50
17728,43.50
17729,16.50
17730,36.25
17731,69.75
17732,48.75
17733,63.75
17734,36.25
17735,25.75
17736,32.75
17737,12.50
17738,32.25
17739,20.25
17740,53.25
17741,32.75
17742,40.75
17743,12.25
17744,70.50
17745,53.50
17746,64.75
17747,46.00
17748,20.75
17749,65.50
17750,20.75
17751,20.50
17752,28.50
17753,193.45
17754,29.50
17755,88.70
17756,104.50
17757,20.75
17758,55.00
17759,70.00
17760,54.75
17761,88.00
17762,53.50
17763,14.75
17764,25.50
17765,12.00
17766,37.50
17767,12.00
17768,64.25
17769,51.75
17770,46.50
17771,17.95
17772,85.25
17773,16.75
17774,16.00
17775,50.75
17776,47.75
17777,33.00
17778,31.00
17779,65.75
17780,40.75
17781,20.25
17782,29.00
17783,20.75
17784,16.50
17785,43.25
17786,50.00
17787,64.25
17788,43.00
17789,67.00
17790,37.50
17791,50.50
17792,33.00
17793,62.00
17794,31.25
17795,32.50
17796,28.50
17797,32.25
17798,36.50
17799,42.75
17800,66.50
17801,53.00
17802,59.75
17803,16.50
17804,27.50
17805,16.75
17806,16.00
17807,45.25
17808,12.50
17809,52.75
17810,173.00
17811,76.40
17812,16.00
17813,53.25
17814,226.40
17815,12.75
17816,16.50
17817,46.45
17818,12.00
17819,36.75
17820,29.50
17821,70.75
17822,32.25
17823,36.50
17824,15.25
17825,37.00
17826,16.50
17827,69.75
17828,12.50
17829,71.00
17830,12.50
17831,30.75
17832,20.50
17833,41.50
17834,37.00
17835,50.70
17836,60.90
17837,50.50
17838,32.75
17839,20.75
17840,69.50
17841,16.75
17842,36.25
17843,16.00
17844,20.25
17845,16.50
17846,28.00
17847,16.75
17848,53.50
17849,32.75
17850,58.00
17851,32.75
17852,16.50
17853,32.75
17854,27.25
17855,75.70
17856,26.75
17857,70.50
17858,49.25
17859,33.25
17860,20.50
17861,16.50
17862,65.65
17863,24.75
17864,37.50
17865,40.15
17866,41.00
17867,32.00
17868,24.75
17869,20.75
17870,60.00
17871,33.50
17872,11.00
17873,12.75
17874,27.75
17875,16.75
17876,66.25
17877,12.75
17878,33.25
17879,16.75
17880,113.75
17881,28.75
17882,16.00
17883,12.00
17884,17.95
17885,41.50
17886,57.75
17887,198.25
17888,20.50
17889,9.75
17890,12.00
17891,20.75
17892,45.75
17893,40.75
17894,11.00
17895,47.00
17896,61.25
17897,16.50
17898,12.50
17899,54.95
17900,16.50
17901,16.00
17902,24.75
17903,21.75
17904,12.00
17905,25.50
17906,49.00
17907,36.25
17908,69.25
17909,16.50
17910,16.50
17911,12.00
17912,24.50
17913,64.50
17914,74.00
17915,41.00
17916,70.25
17917,27.75
17918,12.75
17919,24.25
17920,41.50
17921,29.25
17922,16.00
17923,12.75
17924,20.75
17925,16.00
17926,44.25
17927,16.50
17928,52.00
17929,55.25
17930,25.50
17931,58.00
17932,59.50
17933,29.00
17934,32.50
17935,12.75
17936,12.00
17937,58.50
17938,15.25
17939,12.00
17940,98.50
17941,16.75
17942,25.75
17943,244.35
17944,46.75
17945,69.75
17946,36.75
17947,65.50
17948,12.50
17949,28.75
17950,20.25
17951,23.50
17952,16.25
17953,49.50
17954,33.00
17955,46.50
17956,16.00
17957,53.00
17958,20.75
17959,45.75
17960,45.25
17961,22.50
17962,66.50
17963,32.75
17964,30.75
17965,32.75
17966,32.75
17967,23.25
17968,28.25
17969,60.15
17970,58.00
17971,45.25
17972,12.50
17973,11.00
17974,51.25
17975,42.25
17976,32.50
17977,32.50
17978,79.25
17979,17.95
17980,49.15
17981,36.75
17982,20.75
17983,37.00
17984,16.75
17985,58.25
17986,70.00
17987,66.25
17988,20.75
17989,53.25
17990,78.75
17991,20.50
17992,20.75
17993,39.25
17994,30.75
17995,36.25
17996,12.50
17997,94.25
17998,28.50
17999,28.25
18000,211.50
18001,61.20
18002,16.25
18003,12.50
18004,71.50
18005,13.25
18006,16.00
18007,86.20
18008,22.50
18009,51.75
18010,41.25
18011,20.25
18012,37.50
18013,16.00
18014,12.00
18015,20.75
18016,17.95
18017,25.50
18018,45.75
18019,16.25
18020,12.00
18021,69.75
18022,20.25
18023,16.50
18024,52.25
18025,37.75
18026,49.25
18027,42.00
18028,36.75
18029,25.50
18030,12.00
18031,20.75
18032,37.25
18033,33.25
18034,45.00
18035,41.75
18036,29.95
18037,24.50
18038,16.50
18039,15.25
18040,24.50
18041,20.25
18042,20.75
18043,20.75
18044,47.25
18045,32.75
18046,12.00
18047,28.00
18048,20.50
18049,88.25
18050,28.50
18051,16.50
18052,174.75
18053,32.50
18054,96.50
18055,12.00
18056,29.25
18057,45.75
18058,28.75
18059,33.95
18060,59.50
18061,40.25
18062,73.75
18063,16.25
18064,16.50
18065,18.50
18066,12.00
18067,58.00
18068,61.25
18069,33.25
18070,20.25
18071,45.00
18072,16.75
18073,53.50
18074,36.75
18075,58.00
18076,36.75
18077,44.75
18078,67.00
18079,53.25
18080,16.50
18081,66.20
18082,67.45
18083,53.75
18084,29.50
18085,20.75
18086,33.25
18087,28.75
18088,20.25
18089,20.75
18090,41.00
18091,12.00
18092,12.75
18093,16.50
18094,12.50
18095,32.25
18096,39.25
18097,12.50
18098,66.00
18099,25.50
18100,50.00
18101,12.00
18102,12.50
18103,20.25
18104,16.00
18105,37.50
18106,66.50
18107,36.00
18108,57.50
18109,20.25
18110,233.20
18111,32.25
18112,38.50
18113,37.00
18114,34.45
18115,53.50
18116,33.50
18117,16.50
18118,69.00
18119,41.25
18120,18.50
18121,28.75
18122,28.50
18123,37.00
18124,33.50
18125,20.75
18126,61.75
18127,62.25
18128,10.50
18129,38.75
18130,71.75
18131,36.25
18132,44.75
18133,44.00
18134,12.00
18135,35.25
18136,39.50
18137,20.75
18138,69.50
18139,56.20
18140,20.75
18141,74.75
18142,20.75
18143,16.50
18144,32.50
18145,16.00
18146,20.25
18147,47.75
18148,56.75
18149,106.15
18150,56.75
18151,74.75
18152,41.25
18153,28.50
18154,37.25
18155,41.00
18156,12.00
18157,55.25
18158,54.50
18159,74.50
18160,12.00
18161,20.50
18162,34.70
18163,40.75
18164,11.00
18165,251.40
18166,45.25
18167,9.75
18168,16.25
18169,215.90
18170,28.00
18171,26.50
18172,18.50
18173,16.75
18174,49.00
18175,16.75
18176,32.75
18177,39.75
18178,70.90
18179,71.00
18180,53.25
18181,37.00
18182,22.25
18183,16.75
18184,40.50
18185,68.75
18186,63.20
18187,23.25
18188,29.95
18189,29.95
18190,31.75
18191,32.50
18192,20.25
18193,53.25
18194,66.00
18195,67.50
18196,12.75
18197,24.75
18198,41.50
18199,41.25
18200,33.25
18201,20.75
18202,38.70
18203,16.75
18204,50.00
18205,20.75
18206,16.50
18207,57.00
18208,20.75
18209,20.50
18210,65.75
18211,51.75
18212,28.50
18213,32.75
18214,16.25
18215,61.15
18216,37.25
18217,12.00
18218,46.75
18219,28.50
18220,20.75
18221,41.25
18222,52.25
18223,139.50
18224,13.25
18225,64.00
18226,20.75
18227,41.50
18228,31.25
18229,26.25
18230,16.75
18231,9.75
18232,144.00
18233,16.50
18234,28.25
18235,12.75
